filename|emotion|valence|arousal|dominance|text
data/iemocap/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F017.wav|sad|2.5|2.0|2.5|Yes.
data/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M031.wav|xxx|2.5|2.5|3.0|All right.  I will.
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav|exc|3.5|3.0|3.5|I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M025.wav|xxx|2.5|3.5|4.0|Yeah. But that moment on the beach is the highlight of their little lives. And all that flopping around is laying eggs or what you-spawning or mating or something like that.
data/iemocap/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F040.wav|ang|1.0|4.5|5.0|Oh, marry you again?  I must have been insane.  What was I thinking?  I mean, you're completely outrageous.
data/iemocap/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F019.wav|ang|3.0|3.0|3.5|adder don't snap, they sting.
data/iemocap/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F006.wav|neu|3.0|3.0|3.5|You're going to have to just be patient with us, sir, as we
data/iemocap/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M041.wav|sad|3.0|2.5|3.5|Yes, on this I would.
data/iemocap/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F027.wav|fru|2.0|2.5|4.0|You've always had a weak head.
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M067.wav|neu|4.0|3.0|3.0|But that'll fit you  because you're a dork.
data/iemocap/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M017.wav|fru|3.0|3.0|3.0|Yeah.
data/iemocap/Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_F022.wav|ang|2.0|4.0|3.5|Okay.  I'm going to call security. Security!
data/iemocap/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F016.wav|xxx|3.0|3.5|3.0|I was almost married two years ago.
data/iemocap/Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F011.wav|fru|1.6667|3.3333|3.6667|Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but
data/iemocap/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M011.wav|fru|2.3333|4.0|2.3333|No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them
data/iemocap/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F014.wav|fru|2.0|3.3333|2.6667|Look, I did. I always do. But it's like every time I try nothing ever happens.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F019.wav|xxx|2.5|3.0|4.5|As far as your father is concerned, he's not dead.  And she's still his girl.
data/iemocap/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M040.wav|neu|3.0|2.5|3.5|If I- If you- Will you stick with it?
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M003.wav|xxx|2.5|3.0|1.5|okay.
data/iemocap/Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F011.wav|ang|1.5|4.5|5.0|Look fifty dollars is unacceptable.  My bag itself cost over a hundred and fifty dollars.  You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough.  Like that's all I needed was fifty dollars.  My bag is worth more than that.
data/iemocap/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M012.wav|sad|1.5|3.0|2.0|You think that things get easier, you know, as you as you get older and you -
data/iemocap/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav|hap|4.0|3.0|2.6667|He loves you.
data/iemocap/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F025.wav|ang|2.0|4.0|4.0|Well you- just you're doing something wrong.
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F001.wav|neu|2.5|2.5|3.0|Um-Seventeen. Coming from --
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M009.wav|xxx|2.5|3.5|3.5|Darling, don't say that.
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M001.wav|xxx|2.5|2.5|1.5|You can say it.
data/iemocap/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M029.wav|ang|2.0|3.0|4.0|I'm not in the least bit drunk.
data/iemocap/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F002.wav|xxx|2.0|3.5|4.0|Not at all. It was very pretty. And I wear it all the time. I still have it.
data/iemocap/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M004.wav|xxx|3.0|2.0|2.5|Well-
data/iemocap/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F023.wav|neu|4.0|3.5|3.0|[BREATHING]
data/iemocap/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M003.wav|fru|2.5|3.0|3.0|Yes.
data/iemocap/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F036.wav|xxx|2.0|3.0|4.0|You've always had far too temperamental for yourself. You should try to control it.
data/iemocap/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M012.wav|fru|2.0|3.5|3.5|I probably have to go wait another line to get my birth certificate don't I?
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M019.wav|exc|4.0|4.0|3.5|It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F005.wav|neu|2.5|2.5|3.0|I've been college educated.
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F026.wav|neu|2.5|3.0|3.5|Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm.
data/iemocap/Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M009.wav|neu|2.5|3.0|3.5|Wait, You can move up.  There's management programs in McDonalds and things like that.
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M018.wav|sur|2.5|4.0|4.0|What? Are you kidding me? We just got here. We'd miss it. What's the point of coming down there if we just turn around and go home?
data/iemocap/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M025.wav|exc|3.5|4.0|4.0|Yeah, but that moment on the beach, is the highlight of their little lives.  All that flopping is laying eggs or what do you--spawning or mating.  I mean,
data/iemocap/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M012.wav|neu|3.0|2.3333|2.6667|Yeah, exactly.  He's made a big impact on a lot of people. and
data/iemocap/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F007.wav|sad|2.0|2.5|2.5|Thank you for being here.
data/iemocap/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F015.wav|xxx|4.5|4.0|3.0|Yeah.  Totally. [LAUGHTER]
data/iemocap/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M044.wav|ang|2.0|4.0|4.5|Shut up.  Shut up. I wouldn't marry you again if you came crawling to me on your bended knees.
data/iemocap/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F003.wav|exc|3.5|3.0|3.0|Pinch hitting softball.
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M004.wav|exc|4.5|3.5|4.0|Congratulations.
data/iemocap/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F012.wav|neu|3.0|2.0|2.0|yeah, I don't know.
data/iemocap/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M019.wav|neu|3.5|2.5|2.5|Right.
data/iemocap/Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M005.wav|ang|2.5|3.0|3.5|I've got a life too ma'am
data/iemocap/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F016.wav|fru|1.5|4.0|3.0|Well.  [BREATHING] I just--I just don't.  I-I'm sorry that I'm standing here-- But I can't leave. I-
data/iemocap/Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F038.wav|exc|4.5|3.5|4.0|Woo-
data/iemocap/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M012.wav|xxx|2.5|2.5|3.0|Why didn't you?
data/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M004.wav|xxx|2.5|3.0|2.5|Are we talking about the same thing?
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M005.wav|xxx|3.0|2.5|2.0|Are we talking about the same thing, here?
data/iemocap/Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_F020.wav|xxx|3.0|2.5|3.5|That's the wind.
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F010.wav|xxx|2.0|3.0|2.6667|What?
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F028.wav|hap|4.5|4.5|3.5|I know
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M001.wav|fru|1.5|4.0|4.5|Where is my bag?  Come on, I've been here for four hours.
data/iemocap/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M018.wav|exc|2.5|3.5|2.5|Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.
data/iemocap/Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M007.wav|hap|3.5|3.0|3.0|Honestly, it was kind of quickly.  It was actually only in the past couple months.
data/iemocap/Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F006.wav|exc|3.5|3.5|3.0|Your housing, books, everything? That is incredible.
data/iemocap/Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M017.wav|neu|3.0|3.0|3.0|Right. I mean we might
data/iemocap/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M033.wav|xxx|2.0|3.0|3.5|All right. All right. Mom.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F037.wav|fru|2.0|2.5|2.5|I don't understand you, do I?
data/iemocap/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M013.wav|fru|1.5|3.5|4.0|Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.
data/iemocap/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F034.wav|sad|2.0|2.0|2.0|This is just this.  I mean it includes a lot and everything but it's--do you understand what I'm saying?
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F022.wav|xxx|4.0|2.5|3.0|Elliot, worms don't pop.
data/iemocap/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F033.wav|neu|4.0|2.0|2.0|bye bye
data/iemocap/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F011.wav|exc|3.5|3.5|2.5|And my mom was like Natalie, Natalie, it's [GARBAGE], you know-
data/iemocap/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M030.wav|ang|2.0|3.5|4.5|Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F050.wav|ang|1.5|5.0|3.0|Marry you again? Huh.
data/iemocap/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F021.wav|fru|2.0|4.0|4.0|I'm just saying.
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M002.wav|xxx|4.0|3.5|2.5|I shall never forget his face.
data/iemocap/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F035.wav|sad|1.5|1.5|3.5|I loved him so much.
data/iemocap/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F006.wav|neu|2.5|3.0|3.5|Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.
data/iemocap/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F030.wav|sad|1.5|3.0|4.0|I'm done.  I can't honey.
data/iemocap/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M008.wav|neu|3.6667|2.6667|3.0|Things that ought to matter dreadfully don't matter at all when one's happy.  Do they?
data/iemocap/Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F013.wav|hap|4.0|2.3333|2.3333|So where are you going to have your wedding?
data/iemocap/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F007.wav|xxx|4.0|3.3333|2.3333|Hey.  Let's get married and I said okay.
data/iemocap/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M012.wav|sur|3.0|3.0|2.5|Why didn't you?
data/iemocap/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F026.wav|neu|2.5|3.0|3.0|You always had a weak head.
data/iemocap/Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F025.wav|ang|2.0|3.5|4.5|No.
data/iemocap/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M007.wav|fru|2.3333|3.6667|3.6667|Why not?
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M011.wav|xxx|3.5|3.5|4.0|You feel wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.
data/iemocap/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F010.wav|xxx|4.5|3.75|2.75|I know.  I was like, how did he get--like he must have called someone or had them set--like, I have no idea.
data/iemocap/Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M000.wav|neu|3.0|4.0|2.5|Well, maybe he wanted see her.
data/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.wav|hap|4.0|2.5|2.5|Yes, I should probably to a court curtsey.
data/iemocap/Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M012.wav|xxx|3.0|3.0|3.5|No particular reason.  Besides, they were little ones.
data/iemocap/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav|neu|3.0|2.5|2.5|Are you- I mean do you like get dressed up and everything when you go to the job interview?
data/iemocap/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav|ang|1.5|3.0|5.0|I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.
data/iemocap/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav|neu|3.3333|2.6667|2.6667|For one thing, your mother much as told me to go.
data/iemocap/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M035.wav|fru|2.5|4.0|2.5|I don't get it though, I mean the first time we came here you said it was like the best night of your life...
data/iemocap/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F015.wav|sad|2.0|2.0|2.5|couple hours.
data/iemocap/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F027.wav|neu|2.5|3.0|3.0|Well, how do you know she'll marry you?  Maybe she feels the same way your father does.
data/iemocap/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M000.wav|exc|4.0|4.0|3.5|Oh, you're never going to believe it.
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M030.wav|hap|4.0|3.5|4.0|[LAUGHTER] I am sil
data/iemocap/Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F029.wav|neu|2.5|2.5|2.5|That's too bad.
data/iemocap/Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav|sad|3.0|2.5|3.5|Our baby has a dad, alright. Daddy is going to be back soon.
data/iemocap/Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F007.wav|exc|4.6667|3.6667|3.0|Oh, my God.  That's so dramatic.
data/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F014.wav|fru|1.3333|3.3333|3.3333|Believe with me, Joe.  I can't stand all alone.
data/iemocap/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M027.wav|xxx|1.5|3.5|3.0|What are you going to do that's any different than anybody else?
data/iemocap/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M022.wav|neu|2.5|2.0|2.0|Okay. Calm-
data/iemocap/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_F012.wav|fru|2.0|4.0|4.0|I don't know even how to use that stuff it's too complicated.  I just want my flip phone to work----that's all I need
data/iemocap/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M023.wav|neu|3.5|3.5|2.5|You- you- you'll find.
data/iemocap/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M041.wav|hap|4.0|3.0|2.6667|It's not champagne.
data/iemocap/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F039.wav|xxx|1.5|2.5|4.0|Tell me, you'd leave the business?
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F015.wav|neu|2.0|3.5|3.0|I don't know.  I'm I'm just trying --
data/iemocap/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F019.wav|ang|1.5|5.0|3.5|Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.
data/iemocap/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F037.wav|xxx|2.0|4.0|2.5|Are you crazy?
data/iemocap/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F010.wav|exc|3.5|4.0|4.5|You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.
data/iemocap/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M013.wav|xxx|2.0|3.0|3.5|You needn't be so grand just because you don't happen to want any at the moment.
data/iemocap/Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M001.wav|neu|2.5|3.5|3.5|I'm sorry ma'am.  What's the nature of your problem?  But first can I get you to tell me your first and last name?
data/iemocap/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M009.wav|sad|2.5|2.5|3.5|And he just took it overboard.
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F019.wav|neu|3.0|3.0|3.0|Well, what if one of us dies, does the other laugh then?
data/iemocap/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M031.wav|neu|4.0|2.6667|3.0|I didn't hit you very hard.
data/iemocap/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F039.wav|fru|1.5|3.0|3.0|For heaven's sake, whatever I'm doing I'd rather be doing it with you.
data/iemocap/Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F030.wav|hap|4.5|3.5|4.0|What'll I do with a fortune?
data/iemocap/Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M041.wav|exc|4.0|3.5|5.0|They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here
data/iemocap/Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M032.wav|exc|3.5|3.5|3.5|That is amazing.  You must be so excited.  Did you tell your mom?
data/iemocap/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M040.wav|ang|1.5|4.5|4.0|Amanda-- Listen- Listen-
data/iemocap/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F038.wav|xxx|2.0|3.0|2.5|You mean -- tell me something.  You mean you'd really leave the business?
data/iemocap/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F012.wav|hap|3.5|2.5|2.5|I almost got married two years ago.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M048.wav|neu|3.5|3.0|2.5|Shh.  If we're very quiet, the fish might come.
data/iemocap/Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_F007.wav|fru|2.0|3.5|4.0|I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.
data/iemocap/Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F002.wav|sur|5.0|4.5|4.0|Oh, U.S.C.? Oh my Gosh, that's awesome, that was your top choice, right?
data/iemocap/Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M019.wav|fru|2.0|3.5|2.5|You needn't be so grand just because you don't happen to want any at the moment.
data/iemocap/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F001.wav|ang|2.0|4.5|4.0|She's been in New York for three-and-a-half years. She don't just suddenly come and-
data/iemocap/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M009.wav|sad|2.0|3.0|4.0|not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean.
data/iemocap/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav|neu|3.0|2.5|3.5|I want to ask her to marry me.
data/iemocap/Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F016.wav|fea|1.3333|2.6667|1.6667|Oh, my God.
data/iemocap/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F021.wav|neu|2.5|3.0|2.5|ah.
data/iemocap/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F010.wav|sad|2.0|2.5|3.5|My worst times I think about her, you know, and I
data/iemocap/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M010.wav|fru|2.5|3.0|3.5|...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.
data/iemocap/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M018.wav|xxx|1.5|4.0|5.0|So it isn't just my business?  You infuriate me sometime, you know that.
data/iemocap/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F039.wav|xxx|4.0|2.5|3.5|Why don't you take kung fu?
data/iemocap/Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F037.wav|ang|1.5|3.5|4.5|I will not. Go away. Go away. I hate you.
data/iemocap/Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F042.wav|fru|2.0|3.3333|2.6667|God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M001.wav|exc|4.5|2.5|2.0|Well, so, what do you think?
data/iemocap/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M008.wav|neu|3.0|2.5|2.5|Look, it's a nice day. What are we arguing for?
data/iemocap/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F011.wav|neu|2.5|2.0|2.5|Yeah.
data/iemocap/Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M021.wav|xxx|3.0|3.0|3.0|What, you want me to whisper in your ear?
data/iemocap/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F029.wav|xxx|3.0|3.0|2.5|That was the first time you ever hit me.
data/iemocap/Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M026.wav|hap|3.5|3.0|2.5|She's okay with it.
data/iemocap/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav|neu|2.5|3.0|2.5|Yeah.
data/iemocap/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M005.wav|xxx|3.5|3.5|2.5|Well, I planned on kind of sneaking up on you in a period of a week or so, but they all take it for granted that we're set.
data/iemocap/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M012.wav|fru|2.5|2.5|2.5|Okay.
data/iemocap/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_M028.wav|fru|2.0|4.0|4.5|All right. I'm sick- I'm sick of this all right. I'm sick of you and keep your fifty dollar.
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M003.wav|neu|3.0|3.0|3.0|So you haven't seen your bags since Africa. You flew threw Heath Row to here.
data/iemocap/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F000.wav|fru|2.0|1.6667|1.6667|What he's going to say?
data/iemocap/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav|exc|5.0|4.5|1.5|We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.
data/iemocap/Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F026.wav|neu|2.5|3.0|3.5|we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M025.wav|xxx|2.5|3.0|2.0|Then what?
data/iemocap/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F013.wav|hap|4.0|3.0|3.5|Every day since.
data/iemocap/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M042.wav|ang|1.5|3.0|4.0|You're not going like this.
data/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M017.wav|neu|2.5|2.5|2.5|Okay.  So I am putting out the pets, getting the car out of the garage.
data/iemocap/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav|neu|3.0|2.6667|2.3333|Why does that bother you?
data/iemocap/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M043.wav|sad|2.5|2.5|3.0|And I guess that included you.
data/iemocap/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F022.wav|sad|3.0|2.5|2.5|And I remember thinking this is it. finally, finally I'm as happy as I'm supposed to be.
data/iemocap/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M044.wav|ang|1.5|2.5|4.0|You're not.
data/iemocap/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M013.wav|xxx|2.0|3.0|4.0|This yard and this chair.  I don't want to win you from anything, I want you to be ready for me.
data/iemocap/Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_F001.wav|xxx|4.0|3.0|4.0|It's okay.  It's a good thing.  You know, it's lovely here and the air is sweet.
data/iemocap/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F026.wav|neu|2.5|3.0|3.0|Sir,
data/iemocap/Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F014.wav|exc|5.0|4.25|2.75|It is good.  It's totally good.  I mean, it like oh, you know.
data/iemocap/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F014.wav|xxx|2.5|3.0|3.0|Hi.   You know...
data/iemocap/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M049.wav|xxx|3.5|2.0|2.5|Shh.  If we're very quiet, the fish might come.
data/iemocap/Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F018.wav|ang|2.5|3.5|3.5|Last year, you will also remember, our shoes got wet.  I got sand in my panties.  We got into a big fight over nothing.  You got a sore throat and we did not see the grunions.
data/iemocap/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F001.wav|fea|2.0|4.0|4.0|Nobody knows we're here, except Freda and she wouldn't ring up.
data/iemocap/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M022.wav|xxx|3.0|3.5|3.0|perhaps maybe you should've had more brandy, it might've made you a little less disagreeable.
data/iemocap/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M009.wav|sad|2.0|3.0|4.0|You know that Larry's not coming back, and I know it.  So why do we go on letting him think that we believe with him?
data/iemocap/Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M012.wav|neu|2.5|2.0|3.0|Are you sure?
data/iemocap/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M024.wav|xxx|4.0|3.5|3.5|Just for me.  Come on.  I'm your best friend.
data/iemocap/Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F029.wav|ang|1.5|3.5|4.0|Why?
